entity,entity_type,frequency,doc_id,match_id,match_name,match_score
portugal,GPE,1,['RG_9_8_133'],Q45,Portugal,100.0
vis-a-vis,PERSON,1,['RG_9_8_115'],Q72200,Loveseat,100.0
phillip morris,PERSON,1,['RG_9_8_132'],Q445007,Altria,100.0
you're-,PERSON,1,['RG_9_8_40'],Q3572721,You're Next,71.0
youngster,PERSON,1,['RG_9_8_89'],Q83545112,Dahlia 'Youngster',100.0
picasso or matisse,WORK_OF_ART,1,['RG_9_8_132'],Q3851892,Matisse-Picasso,91.0
youth aid division 8,ORG,1,['RG_9_8_110'],,,
the freedom fund's cultural train,ORG,1,['RG_9_8_201'],,,
the fund for 1975,ORG,1,['RG_9_8_148'],Q100160777,Air Travel Reserve Fund Act 1975,57.0
youth enrichment services,ORG,1,['RG_9_8_110'],Q22073929,Youth Enrichment Services,100.0
the gateway national park,FAC,1,['RG9-8_ref4328'],Q45234,Gateway Arch National Park,82.0
picturesque,GPE,1,['RG_9_8_134'],Q1627825,picturesque,100.0
the harlem artists guild,LOC,1,['RG_9_8_132'],Q25040725,Harlem Artists Guild,91.0
philharmonic,NORP,1,['RG_9_8_98'],Q29498973,The Philharmonic,100.0
philadelphia international,ORG,1,['RG_9_8_186'],Q31839,Philadelphia International Records,100.0
yukiyu,GPE,1,['RG_9_8_97'],Q9097353,Yúcahu,100.0
yvonne ryder,PERSON,1,['RG_9_8_111'],Q40045308,Albumin Prevents Infections in Patients with Chronic Liver Failure in a Single-arm Feasibility Trial.,16.0
the george harrington rhythmic dance company,ORG,1,['RG_9_8_201'],,,
zen,PERSON,1,['RG_9_8_114'],Q7953,Zen,100.0
picassos,PERSON,1,['RG_9_8_42'],Q5593,Pablo Picasso,93.0
yoruba,GPE,1,['RG_9_8_155'],Q34311,Yoruba,100.0
wlib,ORG,1,['RG_9_8_78'],Q7952248,WLIB,100.0
wnbc tv,ORG,1,['RG_9_8_67'],Q2731065,WNBC,100.0
wnbc cares,ORG,1,['RG_9_8_196'],,,
portland,GPE,1,['RG_9_8_56'],Q6106,Portland,100.0
portier,NORP,1,['RG_9_8_111'],Q179789,goalkeeper,100.0
porgy and bess' on broadway,WORK_OF_ART,1,['RG_9_8_69'],,,
wnbc public affairs department,ORG,1,['RG_9_8_69'],,,
porgy,PERSON,1,['RG_9_8_69'],Q239590,Sparidae,100.0
police blotter,ORG,1,['RG_9_8_101'],Q66299535,Military Police Blotters (NAID 12006395),54.0
the harlem cultural council center,FAC,1,['RG_9_8_187'],,,
pilgrim,ORG,1,['RG9_8_100'],Q510332,Pilgrim,100.0
playhouse,ORG,1,['RG_9_8_187'],Q24354,theatre,100.0
world wars,WORK_OF_ART,1,['RG_9_8_148'],Q30060940,World Wars,100.0
writers workshop,PERSON,1,['RG_9_8_187'],Q8038510,Writers Workshop,100.0
pitt street,FAC,1,['RG_9_8_26'],Q4982428,Pitt Street,100.0
wyatt tee walker,PERSON,1,['RG_9_8_106'],,,
yeh,PERSON,1,['RG_9_8_118'],Q709443,Ye,100.0
york college,ORG,1,['RG_9_8_125'],Q8055402,York College,100.0
white over black,WORK_OF_ART,1,['RG_9_8_67'],Q20814456,Black and White and Dead All Over,65.0
white father,ORG,1,['RG_9_8_199'],Q278165,White Fathers,96.0
when that i was,WORK_OF_ART,1,['RG_9_8_207'],Q7992587,When I Was Mortal,81.0
recreation,PERSON,1,['RG9-8_ref4328'],Q184872,recreation,100.0
"voices, inc.",ORG,1,['RG_9_8_187'],Q7108625,"Other Voices, Inc.",77.0
voorhees university,ORG,1,['RG9-8_ref4330'],Q102276730,Robert Voorhees Gill,67.0
republic,NORP,1,['RG_9_8_132'],Q7270,republic,100.0
repertory company,ORG,1,['RG_9_8_106'],Q5121424,Circle Repertory Company,83.0
renzo zingone,PERSON,1,['RG_9_8_182'],Q28648180,The ocean sampling day consortium,35.0
remus,GPE,1,['RG_9_8_121'],Q1242632,Remus,100.0
red buttons,ORG,1,['RG_9_8_26'],Q313198,Red Buttons,100.0
the executive high school training program,ORG,1,['RG_9_8_196'],,,
republicans,NORP,1,['RG_9_8_209'],Q29468,Republican Party,100.0
vox humana,PERSON,1,['RG_9_8_58'],Q913622,The Human Voice,100.0
w nbc,ORG,1,['RG_9_8_85'],Q641676,Naturalis Biodiversity Center,75.0
the far west,LOC,1,['RG_9_8_101'],Q51427083,Life in the far West,75.0
the federation of black civil service organizations,ORG,1,['RG_9_8_209'],,,
wagnerian,NORP,1,['RG_9_8_69'],Q47469478,Wagnerian,100.0
walker,PERSON,1,['RG_9_8_125'],Q215868,Alice Walker,100.0
the food stamp alert,WORK_OF_ART,1,['RG_9_8_59'],Q88993576,New Perspectives in Rheumatology: Implications of the Cardiovascular Safety of Febuxostat and Allopurinol in Patients With Gout and Cardiovascular Morbidities Trial and the Associated Food and Drug Administration Public Safety Alert,15.0
republican,NORP,1,['RG_9_8_209'],Q29468,Republican Party,100.0
rhode island,GPE,1,['RG_9_8_106'],Q1387,Rhode Island,100.0
puerto rican city,GPE,1,['RG9-8_ref4328'],Q7258598,Puerto Rican Day Parade,70.0
richard nixon,PERSON,1,['RG_9_8_209'],Q9588,Richard Nixon,100.0
visions,WORK_OF_ART,1,['RG_9_8_114'],Q605854,Visions,100.0
riis park,GPE,1,['RG9-8_ref4328'],Q7333933,Riis Park,100.0
the executive high school internship of america,ORG,1,['RG_9_8_196'],,,
riis beach,GPE,1,['RG9-8_ref4328'],Q2566470,Riikka Lehtonen,50.0
shirley knight,PERSON,1,['RG9-8_ref4324'],Q238884,Shirley Knight,100.0
richard wright's,PERSON,1,['RG9-8_ref4330'],Q15090031,Richard S. Wright,100.0
richard wesley,PERSON,1,['RG_9_8_187'],Q7329896,Richard Wesley,100.0
richard hunt,PERSON,1,['RG_9_8_132'],Q561809,Richard Hunt,100.0
rhodesia,GPE,1,['RG_9_8_42'],Q954,Zimbabwe,100.0
richard hatch,PERSON,1,['RG_9_8_209'],Q551568,Richard Hatch,100.0
richard burton,PERSON,1,['RG_9_8_134'],Q125057,Richard Francis Burton,100.0
the higher education act,LAW,1,['RG_9_8_26'],Q91978065,The Swedish Higher Education Act,86.0
richard,PERSON,1,['RG_9_8_125'],Q82222,Little Richard,100.0
rich?--but,ORG,1,['RG_9_8_82'],Q318339,Buddy Rich,78.0
vivian browne,PERSON,1,['RG_9_8_42'],Q20715407,Vivian E. Browne,100.0
voice of america,ORG,1,['RG_9_8_208'],Q228389,Voice of America,100.0
walt frazier,PERSON,1,['RG_9_8_204'],Q348696,Walt Frazier,100.0
walter kerr,PERSON,1,['RG_9_8_125'],Q6680006,Lord Walter Kerr,100.0
washington d.c.,GPE,1,['RG_9_8_70'],Q61,"Washington, D.C.",100.0
west khumba,GPE,1,['RG_9_8_187'],,,
west 56th,LOC,1,['RG_9_8_43'],Q3990737,"Thomas West, 9th Baron De La Warr",70.0
west 57th,LOC,1,['RG_9_8_42'],Q7984224,West 57th,100.0
the harlem opera company,ORG,1,['RG_9_8_69'],,,
west africa,GPE,1,['RG_9_8_186'],Q4412,West Africa,100.0
the frederick douglass creative arts workshop,ORG,1,['RG_9_8_187'],,,
the frederick douglass fourth of july,WORK_OF_ART,1,['RG_9_8_114'],Q19067653,What to the Slave Is the Fourth of July?,53.0
west germany,GPE,1,['RG_9_8_204'],Q713750,West Germany,100.0
west side,LOC,1,['RG9_8_100'],Q500601,West Side,100.0
the hasty heart,WORK_OF_ART,1,['RG9-8_ref4330'],Q1521238,The Hasty Heart,100.0
west virginia,GPE,1,['RG_9_8_121'],Q1371,West Virginia,100.0
queen,PERSON,1,['RG_9_8_69'],Q116,monarch,100.0
puritan,GPE,1,['RG9-8_ref4324'],Q137073,Puritanism,100.0
west virginia state college,ORG,1,['RG_9_8_148'],Q7235085,Potomac State College of West Virginia University,71.0
westchester,LOC,1,['RG_9_8_39'],Q54066,Westchester County,100.0
western european,NORP,1,['RG_9_8_118'],Q935289,ISO/IEC 8859-1,100.0
western reserve,ORG,1,['RG_9_8_69'],Q1126227,Connecticut Western Reserve,100.0
queens college,ORG,1,['RG_9_8_94'],Q765642,Queens' College,100.0
quest,LOC,1,['RG_9_8_42'],Q653150,Quest,100.0
west 56,LOC,1,['RG_9_8_43'],Q26526419,"56, West End",78.0
the founding fathers,WORK_OF_ART,1,['RG_9_8_67'],Q40833661,The founding fathers.,100.0
ray marshall,PERSON,1,['RG_9_8_204'],Q475289,Ray Marshall,100.0
ray barretto's,PERSON,1,['RG_9_8_98'],Q740099,Ray Barretto,92.0
rastafari,ORG,1,['RG_9_8_58'],Q101462,Rastafari movement,100.0
randy peyton,PERSON,1,['RG_9_8_208'],Q7179630,Peyton R. Helm,64.0
the ford-nixon administration,ORG,1,['RG_9_8_59'],Q59496989,Memoranda of Conversations (Nixon and Ford Administrations) (NAID 600233),53.0
randall island,PERSON,1,['RG_9_8_182'],Q1198892,Randalls Island,100.0
ramsey clark,PERSON,1,['RG_9_8_55'],Q708795,Ramsey Clark,100.0
rampart street,FAC,1,['RG_9_8_106'],Q692231,Rampart Street,100.0
wayne embry,PERSON,1,['RG_9_8_56'],Q2564695,Wayne Embry,100.0
peter o'brien,PERSON,1,['RG_9_8_208'],Q522724,Peter O'Brien,100.0
we were there,WORK_OF_ART,1,['RG_9_8_132'],Q891236,We Were There,100.0
raisin,ORG,1,['RG_9_8_134'],Q13186,raisin,100.0
the ford-nixon administration's,ORG,1,['RG_9_8_59'],Q59494893,Brent Scowcroft Daily Work Files (Nixon and Ford Administrations) (NAID 646872),53.0
weldon johnson,PERSON,1,['RG_9_8_97'],Q81574676,Weldon T. Johnson,100.0
welfare council,ORG,1,['RG_9_8_110'],Q55638262,Zonal Welfare Council,83.0
thomas matthew,PERSON,1,['RG_9_8_118'],Q6790745,Matthew James Thomas,100.0
the national arts coalition,ORG,1,['RG_9_8_192'],,,
the joseph schiltz brewing company,ORG,1,['RG_9_8_106'],,,
the party by--,WORK_OF_ART,1,['RG9-8_ref4330'],Q622441,Liberal Party,76.0
the bed-stuy players,WORK_OF_ART,1,['RG_9_8_187'],,,
the association for the study of afro-american life,ORG,1,['RG_9_8_67'],Q2867694,Association for the Study of African American Life and History,85.0
the assistant curator,ORG,1,['RG_9_8_111'],Q42308474,assistant keeper,89.0
the park and recreation department,ORG,1,['RG9-8_ref4328'],Q7101287,Oregon Parks and Recreation Department,93.0
the park department,ORG,1,['RG9-8_ref4328'],Q1894232,New York City Department of Parks and Recreation,71.0
the art students league,ORG,1,['RG_9_8_132'],Q705737,Art Students League of New York,90.0
the party,WORK_OF_ART,1,['RG9-8_ref4330'],Q177203,La Boum,100.0
the apollo theater,ORG,1,['RG_9_8_208'],Q4780361,Apollo Theatre,94.0
the parents association,ORG,1,['RG_9_8_207'],Q706242,Parent-Teacher Association,90.0
the ancestral stream,ORG,1,['RG_9_8_186'],Q19894517,Musa: Ancestral Streams,76.0
the college board examination,ORG,1,['RG_9_8_94'],Q1109023,College Board,79.0
the long island historical society,ORG,1,['RG_9_8_70'],Q4974851,Center for Brooklyn History,94.0
the philip morris inc.,ORG,1,['RG_9_8_132'],Q445007,Altria,76.0
the planning board,ORG,1,['RG9-8_ref4328'],Q68250944,planning commission,88.0
the police athleti league,ORG,1,['RG_9_8_26'],,,
the american dental association,ORG,1,['RG_9_8_52'],Q79220388,The American Dental Association,100.0
the bed-stuy theatre,ORG,1,['RG_9_8_187'],,,
the p.a.c.e. center,ORG,1,['RG9_8_100'],Q5006409,C. E. Gaines Center,69.0
the president's commission,ORG,1,['RG_9_8_56'],Q73107851,REPORT of the President's Commission,84.0
the black community--,EVENT,1,['RG_9_8_204'],Q34769205,Medicine in the black community.,76.0
the black movement,ORG,1,['RG_9_8_134'],Q4921922,Black Student Movement,85.0
the npc party,ORG,1,['RG_9_8_133'],Q577458,Socialist Party of the Balearic Islands,42.0
the black family,WORK_OF_ART,1,['RG_9_8_199'],Q7718311,The Black Family,100.0
the black emergency cultural coalition,ORG,1,['RG_9_8_192'],Q28937076,Black Emergency Cultural Coalition,94.0
the off-track betting corporation,FAC,1,['RG_9_8_209'],,,
the black dispatch,ORG,1,['RG_9_8_209'],Q65121972,The Black Dispatch,100.0
the black congressional caucus,ORG,1,['RG_9_8_209'],Q2015366,Congressional Black Caucus,93.0
the black church,ORG,1,['RG9-8_ref4329'],Q4922295,Black church,86.0
the bedford stuyvesant restoration corporation,ORG,1,['RG_9_8_42'],Q28228957,Bedford Stuyvesant Restoration Corporation,95.0
the black belt,LOC,1,['RG_9_8_115'],Q24718764,The Black Belt,100.0
the office of cultural affairs,ORG,1,['RG_9_8_114'],Q65966972,Cultural Affairs Office of the Government of Åland,75.0
the lord says,WORK_OF_ART,1,['RG_9_8_208'],Q63894712,Lord Sayes,78.0
the old reliable,FAC,1,['RG9-8_ref4324'],Q321007,RMS Olympic,100.0
the birth of puerto rican literature in the united states,WORK_OF_ART,1,['RG_9_8_97'],,,
the opera orchestra,ORG,1,['RG_9_8_69'],Q24083750,Peking opera orchestra,83.0
the bedford-stuyvesant restoration corporation,ORG,1,['RG_9_8_70'],Q28228957,Bedford Stuyvesant Restoration Corporation,95.0
the pony express,ORG,1,['RG_9_8_121'],Q7757725,The Pony Express,100.0
the afro-american singing theatre,ORG,1,['RG_9_8_187'],,,
show business,WORK_OF_ART,1,['RG_9_8_58'],Q625568,show business,100.0
the ron o'neal,PERSON,1,['RG_9_8_187'],Q2165507,Ron O'Neal,83.0
the river niger,WORK_OF_ART,1,['RG_9_8_125'],Q3989042,The River Niger,100.0
the robert wood johnson foundation,ORG,1,['RG_9_8_52'],Q69596302,The Robert Wood Johnson Foundation,100.0
the rock bay dancers,ORG,1,['RG_9_8_201'],Q6383128,Keep On Dancing,43.0
the community affairs department,ORG,1,['RG_9_8_148'],Q87488976,Georgia Department of Community Affairs,85.0
the rockefeller fellowship,PRODUCT,1,['RG_9_8_42'],Q93883818,Rockefeller Travelling Fellowships,83.0
the community cooperation,ORG,1,['RG_9_8_59'],Q82188821,On community cooperation for health,80.0
the community council,ORG,1,['RG_9_8_59'],Q3403338,community council,89.0
the roots rink,ORG,1,['RG_9_8_56'],Q90836827,"Anatomic conditions for bypass surgery between rostral (T7-T9) and caudal (L2, L4, S1) ventral roots to treat paralysis after spinal cord injury",16.0
the college of dentistry,ORG,1,['RG_9_8_52'],Q91482146,The New York College of Dentistry,84.0
terran,NORP,1,['RG9-8_ref4329'],Q509037,terrane,100.0
tennessee,GPE,1,['RG_9_8_52'],Q1509,Tennessee,100.0
the sardauna of sokoto,LOC,1,['RG_9_8_133'],Q7423782,Sardauna of Sokoto,90.0
the life and times of nigeria's,ORG,1,['RG_9_8_133'],Q29540820,African Revolutionary: The Life and Times of Nigeria's Aminu Kano,65.0
the scarlet letter,WORK_OF_ART,1,['RG_9_8_114'],Q384408,The Scarlet Letter,100.0
teddy,PERSON,1,['RG_9_8_207'],Q33866,Theodore Roosevelt,100.0
the schiller theater,ORG,1,['RG_9_8_58'],Q32487,Schiller Theater,89.0
texaco,ORG,1,['RG_9_8_69'],Q319642,Chevron Corporation,100.0
thad jones,PERSON,1,['RG_9_8_208'],Q539883,Thad Jones,100.0
the president's commission on physical fitness,ORG,1,['RG_9_8_56'],,,
the prison cultural alliance,ORG,1,['RG_9_8_192'],,,
the president's council,ORG,1,['RG_9_8_56'],Q7758069,The President's Council on Bioethics,78.0
the afro-american artist,LOC,1,['RG_9_8_132'],Q6971389,National Center of Afro-American Artists,72.0
the africana research center,ORG,1,['RG_9_8_155'],Q5171498,Cornell Africana Studies and Research Center,75.0
the president's council on physical fitness,ORG,1,['RG_9_8_56'],Q7241146,"President's Council on Fitness, Sports, and Nutrition",95.0
the african growth theater,ORG,1,['RG_9_8_125'],,,
the african grove theater,ORG,1,['RG9-8_ref4324'],Q4689776,African Grove,87.0
the african functional theatre,ORG,1,['RG_9_8_201'],Q91843075,Surgical resources in South Africa: a review of the number of functional operating theatres,48.0
the african civilization society,ORG,1,['RG_9_8_70'],Q25039474,African Civilization Society,93.0
thad lewis,PERSON,1,['RG_9_8_208'],Q2364738,Thaddeus Lewis,83.0
the acts of art gallery,ORG,1,['RG_9_8_42'],Q93361249,Acts of Art,65.0
the public service employment program,ORG,1,['RG9-8_ref4329'],Q64468208,Records Relating to Public Service Employment and Manpower Development Programs (NAID 7873877),54.0
the puerto rican media action and educational council,ORG,1,['RG_9_8_101'],,,
that?well,ORG,1,['RG_9_8_82'],Q216523,Motherwell F.C.,82.0
the real me,WORK_OF_ART,1,['RG_9_8_121'],Q3522444,The Real Me,100.0
the republican party,ORG,1,['RG_9_8_209'],Q216517,Fianna Fáil,100.0
thanks cecil,WORK_OF_ART,1,['RG_9_8_98'],,,
the black nationalist movement,ORG,1,['RG_9_8_185'],Q3428564,Revolutionary Action Movement,58.0
the north water pollution plant,ORG,1,['RG9-8_ref4328'],,,
the no generation gap jazz band,ORG,1,['RG_9_8_208'],,,
the national register of historic places,ORG,1,['RG_9_8_70'],Q3719,National Register of Historic Places,95.0
the national organization,ORG,1,['RG_9_8_101'],Q11789665,National Gymnasia Organization,92.0
the national archives,ORG,1,['RG_9_8_111'],Q392703,The National Archives,100.0
the brooklyn house of detention,ORG,1,['RG_9_8_192'],Q20656776,Brooklyn Detention Complex,93.0
the brooklyn eagle,ORG,1,['RG_9_8_70'],Q4974820,Brooklyn Eagle,100.0
the brooklyn children's museum,ORG,1,['RG_9_8_70'],Q60258095,The Children's Museum in Brooklyn,95.0
the brookdale dental center,ORG,1,['RG_9_8_52'],Q69177876,Brookdale Dental Center of New York University,68.0
the national register,ORG,1,['RG_9_8_70'],Q60086400,The National Register,100.0
the bronx zoological gardens,FAC,1,['RG9_8_100'],Q739792,Bronx Zoo,92.0
the national opera institute,ORG,1,['RG_9_8_69'],,,
the national trust for historic preservation,ORG,1,['RG_9_8_70'],Q1967792,National Trust for Historic Preservation,95.0
the national urban coalition,ORG,1,['RG_9_8_204'],Q67637273,URBAN COALITION MEETING (NAID 129069),63.0
the national urban league,ORG,1,['RG_9_8_148'],Q777636,National Urban League,91.0
the native americans,NORP,1,['RG_9_8_70'],Q7753233,The Native Americans,100.0
the bronx bombers,ORG,1,['RG_9_8_182'],Q213417,New York Yankees,87.0
the nbc community affairs department,ORG,1,['RG_9_8_59'],,,
the negro actors guild,ORG,1,['RG_9_8_101'],Q6987576,Negro Actors Guild of America,75.0
the bulletin of the council on interracial books for children and the foundation for change,ORG,1,['RG_9_8_121'],,,
the bulletin of the council on interracial books for children foundation for change,ORG,1,['RG_9_8_121'],,,
the lower east side,LOC,1,['RG9-8_ref4329'],Q1511813,Lower East Side,88.0
the center at 135th street,ORG,1,['RG_9_8_111'],Q28739775,Schomburg Center for Research in Black Culture (original building),67.0
the national boys clubs of america,ORG,1,['RG_9_8_89'],,,
the chicago art institute,ORG,1,['RG_9_8_132'],Q239303,Art Institute of Chicago,94.0
the national latino media coalition,ORG,1,['RG_9_8_101'],Q6973367,National Hispanic Media Coalition,79.0
the national archives library of congress,ORG,1,['RG_9_8_67'],Q131454,Library of Congress,72.0
the cherry orchard,WORK_OF_ART,1,['RG9-8_ref4324'],Q478381,The Cherry Orchard,100.0
the chicano community,ORG,1,['RG_9_8_101'],Q66895433,The Chicano community and its aged,76.0
the channel 2,EVENT,1,['RG9-8_ref4330'],Q967752,Frecuencia Latina Televisión,82.0
the carnegie library,ORG,1,['RG_9_8_207'],Q26671297,Loughborough Library,100.0
the bureau of health,ORG,1,['RG_9_8_52'],Q80998030,"That ""Bureau of Health."".",93.0
the carnegie foundation,ORG,1,['RG_9_8_111'],Q80899682,THE CARNEGIE FOUNDATION,100.0
the carlyle hotel,FAC,1,['RG_9_8_208'],Q3378613,Carlyle Hotel,87.0
the campfire girls,ORG,1,['RG_9_8_26'],Q5028335,Campfire Girls,88.0
the business administration,ORG,1,['RG_9_8_39'],Q1017542,business-to-government,94.0
the bureau of the budget for harry truman,ORG,1,['RG_9_8_204'],,,
the national medical association,ORG,1,['RG_9_8_56'],Q85128117,The National Medical Association,100.0
the children's defense fund,ORG,1,['RG_9_8_204'],Q5098068,Children's Defense Fund,92.0
the bronx area,LOC,1,['RG_9_8_201'],Q2404798,South Bronx,64.0
the bronx,LOC,1,['RG9-8_ref4329'],Q18426,The Bronx,100.0
the negro division of the new york public library,ORG,1,['RG_9_8_111'],,,
the new york state council,ORG,1,['RG_9_8_69'],Q7014063,New York State Council on the Arts,87.0
the new york marathon,FAC,1,['RG9-8_ref4330'],Q752138,New York City Marathon,89.0
the new york philharmonic,ORG,1,['RG_9_8_106'],Q471154,New York Philharmonic Orchestra,92.0
the new york post,ORG,1,['RG_9_8_101'],Q211374,New York Post,100.0
the masters of business administration,ORG,1,['RG_9_8_39'],Q51283110,Master of Business Administration thesis,95.0
the civil rights law,LAW,1,['RG_9_8_144'],Q56387025,The Civil Rights Law of 1875,83.0
the black studies,ORG,1,['RG_9_8_155'],Q37542,Africana studies,87.0
the black school,ORG,1,['RG_9_8_148'],Q4922460,Black school,86.0
the new york state department of higher education,ORG,1,['RG_9_8_155'],Q51488026,Higher Crustacea of New York city,59.0
the boys clubs of america national staff,ORG,1,['RG_9_8_26'],,,
the black rhythmical genius of course,ORG,1,['RG_9_8_98'],,,
the new york urban coalition,ORG,1,['RG_9_8_182'],,,
the masonic order,ORG,1,['RG_9_8_144'],Q41726,freemasonry,87.0
the new york/new jersey,ORG,1,['RG_9_8_106'],Q19072013,New Jersey v. New York,91.0
the new yorker,ORG,1,['RG_9_8_78'],Q217305,The New Yorker,100.0
the man,PERSON,1,['RG_9_8_201'],Q1091165,The Man,100.0
the civil rights revolution,EVENT,1,['RG_9_8_111'],Q48537,civil rights movement,92.0
the new york grand lodge,FAC,1,['RG_9_8_144'],Q5594766,Grand Lodge of New York,89.0
the new york foundation,ORG,1,['RG_9_8_70'],Q17083435,New York Foundation,90.0
the black who takes advantage of situations,WORK_OF_ART,1,['RG_9_8_97'],,,
the new york community trust,ORG,1,['RG_9_8_70'],Q17071538,New York Community Trust,92.0
the negro harlem renaissance,FAC,1,['RG9-8_ref4330'],Q829895,Harlem Renaissance,78.0
the negro renaissance,ORG,1,['RG_9_8_132'],Q85129045,The Negro Hospital Renaissance,82.0
the negro speaks of rivers,WORK_OF_ART,1,['RG9-8_ref4330'],Q7753374,The Negro Speaks of Rivers,100.0
the new lafayette theatre,FAC,1,['RG_9_8_187'],Q6471542,Lafayette Theater,81.0
the morgan library,ORG,1,['RG_9_8_111'],Q1478423,The Morgan Library & Museum,100.0
the new republic���all get advertising,WORK_OF_ART,1,['RG_9_8_78'],,,
the moorland-spingarn research center,ORG,1,['RG_9_8_111'],Q2945395,Moorland–Spingarn Research Center,94.0
the boston red sox,ORG,1,['RG_9_8_56'],Q213959,Boston Red Sox,88.0
the metropolitan museum of art,ORG,1,['RG_9_8_70'],Q160236,Metropolitan Museum of Art,100.0
the new york city bicentennial corporation,ORG,1,['RG_9_8_67'],,,
the board of trustees,ORG,1,['RG_9_8_132'],Q15735628,Wikimedia Foundation Board of Trustees,81.0
the board of estimate hearing,ORG,1,['RG_9_8_70'],,,
the new york city executive high school internship program,FAC,1,['RG_9_8_196'],,,
the board of education's,ORG,1,['RG9-8_ref4329'],Q58884185,Foxxy vs. the Board of Education,80.0
the new york city human rights commission,ORG,1,['RG_9_8_69'],Q20657423,New York City Human Rights Law,73.0
tcb,PERSON,1,['RG_9_8_56'],Q3979424,TCB,100.0
the schomburg apartments,EVENT,1,['RG_9_8_43'],,,
the community development act,LAW,1,['RG_9_8_70'],Q5916152,Housing and Community Development Act of 1974,73.0
the w. nbc public affairs department,ORG,1,['RG_9_8_192'],,,
south beach,GPE,1,['RG9-8_ref4328'],Q186106,South Beach,100.0
south americans,NORP,1,['RG_9_8_101'],Q97142636,South Americans,100.0
south american,NORP,1,['RG_9_8_118'],Q7394394,South American,100.0
the w nbc community affairs department,ORG,1,['RG_9_8_52'],,,
south america,LOC,1,['RG_9_8_115'],Q18,South America,100.0
south african,NORP,1,['RG_9_8_67'],Q223763,South African Airways,100.0
south africa,GPE,1,['RG_9_8_133'],Q258,South Africa,100.0
